4630,散乱,1274,"light-verb -suru attached",sanran,dispersion
4631,取組,1274,"general noun",torikumi,bout
4632,暴落,1274,"light-verb -suru attached",booraku,slump
4633,工法,1273,"general noun",koohoo,"method of construction"
4634,東方,1273,"general noun",toohoo,"eastern direction"
4635,左側,1272,"general noun",hidarigawa,left
4636,壮大,1272,"adjectival noun, na-adjective",soodai,magnificent
4637,要綱,1272,"general noun",yookoo,"main principle"
4638,年配,1271,"general noun",nenpai,elderly
4639,容体,1271,"general noun",yoodai,condition
4640,驚異,1270,"general noun",kyooi,wonder
4641,年度,1270,suffix,nendo,"fiscal year"
4642,文献,1270,"general noun",bunken,literature
4643,応酬,1269,"light-verb -suru attached",oosyuu,exchange
4644,更改,1269,"light-verb -suru attached",kookai,renewal
4645,除名,1269,"light-verb -suru attached",zyomei,expulsion
4646,急死,1268,"light-verb -suru attached",kyuusi,"sudden death"
4647,形跡,1268,"general noun",keiseki,traces
4648,蒸気,1268,"general noun",zyooki,steam
4649,新株,1268,"general noun",sinkabu,"new stocks or shares"
4650,点灯,1268,"light-verb -suru attached",tentoo,lighting
4651,遺影,1265,"general noun",iei,"portrait of deceased person"
4652,遠慮,1264,"light-verb -suru attached",enryo,reserve
4653,酵素,1264,"general noun",kooso,enzyme
4654,病室,1264,"general noun",byoositu,sickroom
4655,海面,1263,"general noun",kaimen,"sea level"
4656,必須,1263,"adjectival noun, na-adjective",hissu,indispensable
4657,必然,1263,"general noun",hituzen,inevitable
4658,若干,1262,"possible to use as an adverb",zyakkan,some
4659,悪夢,1261,"general noun",akumu,nightmare
4660,古里,1261,"general noun",hurusato,"home town"
4661,手話,1261,"general noun",syuwa,"sign language"
4662,補欠,1261,"general noun",hoketu,"filling a vacancy"
4663,貴族,1260,"general noun",kizoku,noble
4664,射程,1260,"general noun",syatei,range
4665,罷免,1260,"light-verb -suru attached",himen,dismissal
4666,道徳,1258,"general noun",dootoku,morals
4667,特待,1258,"light-verb -suru attached",tokutai,"special treatment"
4668,平行,1258,"light-verb -suru attached",heikoo,concurrent
4669,幕府,1258,"general noun",bakuhu,bakufu
4670,未熟,1257,"adjectival noun, na-adjective",mizyuku,inexperience
4671,出願,1256,"light-verb -suru attached",syutugan,application
4672,病原,1256,"general noun",byoogen,"origin of an illness"
4673,往来,1255,"light-verb -suru attached",oorai,"coming and going"
4674,活気,1255,"general noun",kakki,energy
4675,取扱,1255,"general noun",toriatukai,treatment
4676,寝室,1255,"general noun",sinsitu,bedroom
4677,随所,1254,"general noun",zuisyo,everywhere
4678,代弁,1253,"light-verb -suru attached",daiben,"pay by proxy"
4679,病死,1253,"light-verb -suru attached",byoosi,"death from disease"
4680,留保,1253,"light-verb -suru attached",ryuuho,reserving
4681,歓喜,1252,"light-verb -suru attached",kanki,delight
4682,掌握,1252,"light-verb -suru attached",syooaku,grasping
4683,半島,1251,"general noun",hantoo,peninsula
4684,養鶏,1251,"general noun",yookei,"poultry raising"
4685,回顧,1250,"light-verb -suru attached",kaiko,recollecting
4686,起点,1250,"general noun",kiten,"starting point"
4687,増減,1250,"light-verb -suru attached",zoogen,"increase and decrease"
4688,一丸,1247,"general noun",itigan,lump
4689,青木,1247,"general noun",aoki,"Japanese laurel"
4690,振動,1245,"light-verb -suru attached",sindoo,oscillation
4691,水中,1245,"general noun",suityuu,underwater
4692,聖域,1245,"general noun",seiiki,"sacred precincts"
4693,失職,1244,"light-verb -suru attached",sissyoku,unemployment
4694,希薄,1243,"adjectival noun, na-adjective",kihaku,thin
4695,重油,1243,"general noun",zyuuyu,"heavy oil"
4696,登頂,1243,"light-verb -suru attached",tootyoo,"climbing to the summit"
4697,紳士,1242,"general noun",sinsi,gentleman
4698,耐久,1241,"general noun",taikyuu,endurance
4699,反乱,1241,"light-verb -suru attached",hanran,insurrection
4700,学期,1240,"general noun",gakki,"school term"
4701,共用,1239,"light-verb -suru attached",kyooyoo,"common use"
4702,公金,1239,"general noun",kookin,"public funds"
4703,入金,1239,"light-verb -suru attached",nyuukin,deposit
4704,最中,1238,"possible to use as an adverb",saityuu,"in the middle of"
4705,老化,1238,"light-verb -suru attached",rooka,ageing
4706,私邸,1237,"general noun",sitei,"private residence"
4707,難題,1236,"general noun",nandai,"difficult problem"
4708,返納,1236,"light-verb -suru attached",hennoo,returning
4709,許容,1234,"light-verb -suru attached",kyoyoo,permission
4710,巡業,1234,"light-verb -suru attached",zyungyoo,"provincial tour"
4711,元職,1233,"general noun",gensyoku,"former job"
4712,他方,1233,"general noun",tahoo,one
4713,築地,1233,"general noun",tukizi,"reclaimed land"
4714,産廃,1231,"general noun",sanpai,"industrial waste"
4715,利子,1231,"general noun",risi,interest
4716,会心,1230,"general noun",kaisin,congeniality
4717,贈与,1229,"light-verb -suru attached",zooyo,donation
4718,特約,1229,"light-verb -suru attached",tokuyaku,"special contract"
4719,厚相,1228,"general noun",koosyoo,"Welfare Minister"
4720,講堂,1228,"general noun",koodoo,auditorium
4721,同額,1228,"general noun",doogaku,"the same amount"
4722,厳正,1227,"adjectival noun, na-adjective",gensei,strictness
4723,大卒,1227,"general noun",daisotu,"university graduate"
4724,市道,1226,"general noun",sidoo,"municipal roads"
4725,前方,1225,"general noun",zenpoo,forward
4726,一端,1224,"general noun",ittan,"one end"
4727,出廷,1224,"light-verb -suru attached",syuttei,"appearance in court"
4728,敗因,1223,"general noun",haiin,"cause of defeat"
4729,乱調,1223,"general noun",rantyoo,confusion
4730,毒性,1222,"general noun",dokusei,toxicity
4731,銃弾,1219,"general noun",zyuudan,bullet
4732,宝石,1219,"general noun",hooseki,gem
4733,逸脱,1218,"light-verb -suru attached",itudatu,deviation
4734,府県,1218,"general noun",huken,prefecture
4735,最短,1217,"general noun",saitan,shortest
4736,地力,1217,"general noun",ziriki,"one's own potential"
4737,直轄,1217,"light-verb -suru attached",tyokkatu,"direct control"
4738,酪農,1217,"general noun",rakunoo,dairy
4739,裁定,1215,"light-verb -suru attached",saitei,decision
4740,重度,1215,"adjectival noun, na-adjective",zyuudo,heavy
4741,下流,1214,"general noun",karyuu,downstream
4742,高専,1214,"general noun",koosen,"technical college"
4743,潜水,1214,"light-verb -suru attached",sensui,diving
4744,遭遇,1214,"light-verb -suru attached",sooguu,encounter
4745,仏像,1214,"general noun",butuzoo,"statue of Buddha"
4746,公営,1213,"general noun",kooei,"public management"
4747,座談,1213,"light-verb -suru attached",zadan,conversation
4748,俊足,1213,"general noun",syunsoku,"fast runner"
4749,停職,1213,"general noun",teisyoku,"suspension from office"
4750,片手,1213,"general noun",katate,"one hand"
4751,公選,1211,"light-verb -suru attached",koosen,"public election"
4752,小柄,1211,"adjectival noun, na-adjective",kogara,"small build"
4753,干拓,1210,"light-verb -suru attached",kantaku,"land reclamation"
4754,厳罰,1210,"light-verb -suru attached",genbatu,"severe punishment"
4755,修士,1210,"general noun",syuusi,master's
4756,整合,1210,"light-verb -suru attached",seigoo,adjustment
4757,一段,1209,"general noun",itidan,more
4758,献花,1209,"light-verb -suru attached",kenka,"flower offering"
4759,食器,1209,"general noun",syokki,tableware
4760,探検,1209,"light-verb -suru attached",tanken,exploration
4761,競演,1208,"light-verb -suru attached",kyooen,"recital contest"
4762,謹慎,1208,"light-verb -suru attached",kinsin,penitence
4763,観念,1207,"light-verb -suru attached",kannen,idea
4764,語学,1207,"general noun",gogaku,"language study"
4765,入園,1207,"light-verb -suru attached",nyuuen,"enrollment in kindergarten"
4766,花道,1203,"general noun",hanamiti,"passage through audience to stage"
4767,護憲,1203,"general noun",goken,"protecting the constitution"
4768,外遊,1202,"light-verb -suru attached",gaiyuu,"foreign travel"
4769,斬新,1202,"adjectival noun, na-adjective",zansin,novel
4770,薬局,1202,"general noun",yakkyoku,pharmacy
4771,巨匠,1200,"general noun",kyosyoo,master
4772,大腸,1200,"general noun",daityoo,"large intestine"
4773,風味,1200,"general noun",huumi,taste
4774,温床,1199,"general noun",onsyoo,hotbed
4775,拷問,1199,"light-verb -suru attached",goomon,torture
4776,焼死,1199,"light-verb -suru attached",syoosi,"death by fire"
4777,信組,1197,"general noun",sinso,"credit association"
4778,素質,1196,"general noun",sositu,character
4779,台本,1196,"general noun",daihon,script
4780,核心,1195,"general noun",kakusin,core
4781,技法,1195,"general noun",gihoo,technique
4782,新旧,1195,"general noun",sinkyuu,"new and old"
4783,足場,1195,"general noun",asiba,scaffold
4784,浴室,1195,"general noun",yokusitu,bathroom
4785,一行,1194,"general noun",ikkoo,line
4786,火種,1194,"general noun",hidane,"live coals"
4787,歳月,1194,"general noun",saigetu,time
4788,躍動,1194,"light-verb -suru attached",yakudoo,"lively motion"
4789,水害,1193,"general noun",suigai,"water damage"
4790,百科,1193,"general noun",hyakka,"many objects"
4791,憶測,1192,"light-verb -suru attached",okusoku,guess
4792,調味,1192,"light-verb -suru attached",tyoomi,seasoning
4793,音色,1191,"general noun",neiro,"tone color"
4794,外形,1191,"general noun",gaikei,externals
4795,船体,1191,"general noun",sentai,hull
4796,装飾,1191,"light-verb -suru attached",soosyoku,ornament
4797,内蔵,1191,"light-verb -suru attached",naizoo,internal
4798,模型,1191,"general noun",mokei,model
4799,抑留,1191,"light-verb -suru attached",yokuryuu,internment
4800,多少,1189,"general noun",tasyoo,"more or less"
4801,可否,1188,"general noun",kahi,propriety
4802,技師,1188,"general noun",gisi,engineer
4803,奏功,1187,"light-verb -suru attached",sookoo,success
4804,多忙,1187,"adjectival noun, na-adjective",taboo,busy
4805,聴覚,1187,"general noun",tyookaku,"the sense of hearing"
4806,付託,1187,"light-verb -suru attached",hutaku,committal
4807,履修,1187,"light-verb -suru attached",risyuu,"taking a class"
4808,綱領,1184,"general noun",kooryoo,"general plan"
4809,支払,1184,"general noun",siharai,payment
4810,落胆,1184,"light-verb -suru attached",rakutan,discouragement
4811,格闘,1183,"light-verb -suru attached",kakutoo,"hand-to-hand fighting"
4812,献血,1183,"light-verb -suru attached",kenketu,"blood donation"
4813,実況,1182,"general noun",zikkyoo,"real condition"
4814,大佐,1182,"general noun",taisa,colonel
4815,割当,1181,"light-verb -suru attached",wariate,allotment
4816,規約,1181,"general noun",kiyaku,agreement
4817,高揚,1181,"light-verb -suru attached",kooyoo,enhancement
4818,着地,1181,"light-verb -suru attached",tyakuti,landing
4819,通販,1181,"general noun",tuuhan,"mail order"
4820,負荷,1181,"light-verb -suru attached",huka,burden
4821,離散,1181,"light-verb -suru attached",risan,dispersal
4822,隠居,1179,"light-verb -suru attached",inkyo,retirement
4823,警護,1179,"light-verb -suru attached",keigo,bodyguard
4824,下山,1178,"light-verb -suru attached",gezan,descending
4825,気力,1178,"general noun",kiryoku,willpower
4826,天空,1178,"general noun",tenkuu,sky
4827,特設,1178,"light-verb -suru attached",tokusetu,"setting up specially"
4828,新春,1177,"general noun",sinsyun,"New Year"
4829,弛緩,1177,"light-verb -suru attached",sikan,relaxation
4830,確執,1176,"light-verb -suru attached",kakusitu,discord
4831,既成,1176,"general noun",kisei,established
4832,次元,1176,"general noun",zigen,dimension
4833,文民,1176,"general noun",bunmin,civilian
4834,発酵,1175,"light-verb -suru attached",hakkoo,fermentation
4835,分別,1175,"light-verb -suru attached",hunbetu,discernment
4836,軟式,1174,"general noun",nansiki,"played with a soft ball"
4837,正副,1173,"general noun",seihuku,"original and copy"
4838,調教,1172,"light-verb -suru attached",tyookyoo,training
4839,即座,1171,"general noun",sokuza,immediate
4840,路面,1171,"general noun",romen,"road surface"
4841,延命,1170,"light-verb -suru attached",enmei,"keeping alive longer"
4842,分化,1170,"light-verb -suru attached",bunka,specialization
4843,形状,1169,"general noun",keizyoo,shape
4844,当社,1169,"general noun",toosya,shrine
4845,懸賞,1168,"general noun",kensyoo,"offering prizes"
4846,陳情,1168,"light-verb -suru attached",tinzyoo,petition
4847,土産,1168,"general noun",miyage,present
4848,暴投,1168,"general noun",bootoo,"wild pitch"
4849,医科,1167,"general noun",ika,"medical science"
4850,新卒,1167,"general noun",sinsotu,graduate
4851,発案,1167,"light-verb -suru attached",hatuan,idea
4852,街道,1166,"general noun",kaidoo,highway
4853,弱体,1166,"adjectival noun, na-adjective",zyakutai,weak
4854,特命,1166,"general noun",tokumei,mission
4855,無念,1166,"adjectival noun, na-adjective",munen,chagrin
4856,確約,1165,"light-verb -suru attached",kakuyaku,"firm promise"
4857,左下,1165,"general noun",hidarisita,"lower left"
4858,成否,1165,"general noun",seihi,"success or failure"
4859,開演,1164,"light-verb -suru attached",kaien,"curtain raising"
4860,上流,1164,"general noun",zyooryuu,"upper stream"
4861,灯油,1164,"general noun",tooyu,"lamp oil"
4862,入館,1164,"light-verb -suru attached",nyuukan,entry
4863,復権,1164,"light-verb -suru attached",hukken,rehabilitation
4864,遊撃,1164,"general noun",yuugeki,raid
4865,恩師,1163,"general noun",onsi,teacher
4866,春日,1163,"general noun",syunzitu,"spring day"
4867,平凡,1163,"adjectival noun, na-adjective",heibon,common
4868,改札,1162,"light-verb -suru attached",kaisatu,"examination of tickets"
4869,勘定,1162,"light-verb -suru attached",kanzyoo,calculation
4870,前哨,1162,"general noun",zensyoo,outpost
4871,翌朝,1162,"possible to use as an adverb",yokuasa,"the next morning"
4872,公館,1161,"general noun",kookan,"official residence"
4873,在来,1161,"general noun",zairai,pre-existing
4874,山形,1161,"general noun",yamagata,mountain-shape
4875,事後,1161,"general noun",zigo,after-
4876,尾籠,1161,"adjectival noun, na-adjective",oko,"foolish thing"
4877,共鳴,1160,"light-verb -suru attached",kyoomei,resonance
4878,廃業,1160,"light-verb -suru attached",haigyoo,"cessation of business"
4879,右側,1159,"general noun",migigawa,"right side"
4880,決別,1158,"light-verb -suru attached",ketubetu,separation
4881,結合,1158,"light-verb -suru attached",ketugoo,combination
4882,誤認,1158,"light-verb -suru attached",gonin,misrecognition
4883,失言,1158,"light-verb -suru attached",situgen,"verbal gaffe"
4884,婚約,1157,"light-verb -suru attached",konyaku,engagement
4885,別人,1157,"general noun",betuzin,"different person"
4886,路地,1156,"general noun",rozi,alley
4887,教官,1155,"general noun",kyookan,teacher
4888,山村,1155,"general noun",sanson,"mountain village"
4889,存分,1155,"general noun",zonbun,"to one's heart's content"
4890,転勤,1155,"light-verb -suru attached",tenkin,"job transfer"
4891,車輪,1154,"general noun",syarin,wheel
4892,一国,1153,"possible to use as an adverb",ikkoku,"whole country"
4893,後世,1153,"possible to use as an adverb",koosei,posterity
4894,住人,1153,"general noun",zyuunin,dweller
4895,断固,1153,"adjectival noun, na-adjective",danko,firm
4896,引当,1151,"light-verb -suru attached",hikiate,mortgage
4897,表敬,1151,"general noun",hyookei,courtesy
4898,計測,1150,"light-verb -suru attached",keisoku,measurement
4899,私設,1150,"general noun",sisetu,private
4900,徹夜,1150,"light-verb -suru attached",tetuya,"all night"
